,zip_code,prefecture,city,area,lat,long
3478,1830052,TOKYO TO,FUCHU SHI,SHIMMACHI,35.6317241,139.6453688
3479,1830034,TOKYO TO,FUCHU SHI,SUMIYOSHICHO,35.692152,139.722325
3480,1830001,TOKYO TO,FUCHU SHI,SENGENCHO,35.6847616,139.4961189
3481,1830002,TOKYO TO,FUCHU SHI,TAMACHO,,
3482,1830053,TOKYO TO,FUCHU SHI,TENJINCHO,35.7307794,139.4920879
3483,1830043,TOKYO TO,FUCHU SHI,TOSHIBACHO,35.6790858,139.4668143
3484,1830046,TOKYO TO,FUCHU SHI,NISHIHARACHO,35.7386895,139.531198
3485,1830031,TOKYO TO,FUCHU SHI,NISHIFUCHO,35.6744401,139.4565253
3486,1830044,TOKYO TO,FUCHU SHI,NIKKOCHO,35.678565,139.470246
3487,1830036,TOKYO TO,FUCHU SHI,NISSHINCHO,35.6690595,139.4470814
3488,1830016,TOKYO TO,FUCHU SHI,HACHIMANCHO,35.6678257,139.4896683
3489,1830057,TOKYO TO,FUCHU SHI,HARUMICHO,35.6783333,139.473197
3490,1830024,TOKYO TO,FUCHU SHI,HIYOSHICHO,,
3491,1830055,TOKYO TO,FUCHU SHI,FUCHUCHO,,
3492,1830033,TOKYO TO,FUCHU SHI,BUBAICHO,35.6647542,139.4588781
3493,1830032,TOKYO TO,FUCHU SHI,HONSHUKUCHO,,
3494,1830027,TOKYO TO,FUCHU SHI,HOMMACHI,35.6661049,139.4771023
3495,1830006,TOKYO TO,FUCHU SHI,MIDORICHO,35.7170478,139.5628232
3496,1830026,TOKYO TO,FUCHU SHI,MINAMICHO,35.7260784,139.5481238
3497,1830022,TOKYO TO,FUCHU SHI,MIYANISHICHO,,
3498,1830023,TOKYO TO,FUCHU SHI,MIYAMACHI,,
3499,1830045,TOKYO TO,FUCHU SHI,MIYOSHICHO,35.6747681,139.4670187
3500,1830042,TOKYO TO,FUCHU SHI,MUSASHIDAI,35.6882287,139.4617923
3501,1830004,TOKYO TO,FUCHU SHI,MOMIJIGAOKA,35.675759,139.515427
3502,1830025,TOKYO TO,FUCHU SHI,YAZAKICHO,,
3503,1830035,TOKYO TO,FUCHU SHI,YOTSUYA,35.6848606,139.7307895
3504,1830005,TOKYO TO,FUCHU SHI,WAKAMATSUCHO,35.800938,139.47812
3505,1960000,TOKYO TO,AKISHIMA SHI,IKANIKEISAIGANAIBAAI,,
3506,1960025,TOKYO TO,AKISHIMA SHI,ASAHICHO,35.6559238,139.338163
3507,1960033,TOKYO TO,AKISHIMA SHI,AZUMACHO,35.6582506,139.3395636
3508,1960013,TOKYO TO,AKISHIMA SHI,OGAMICHO,35.7148274,139.3647055
3509,1960032,TOKYO TO,AKISHIMA SHI,GOCHICHO,35.6971613,139.3869224
3510,1960011,TOKYO TO,AKISHIMA SHI,JOGAWARACHO,35.7071458,139.3623973
3511,1960015,TOKYO TO,AKISHIMA SHI,SHOWACHO,35.7115888,139.3609157
3512,1960014,TOKYO TO,AKISHIMA SHI,TANAKACHO,35.7160508,139.3649319
3513,1960034,TOKYO TO,AKISHIMA SHI,TAMAGAWACHO,35.705264,139.3771388
3514,1960023,TOKYO TO,AKISHIMA SHI,TSUIJICHO,35.713978,139.3833098
3515,1960012,TOKYO TO,AKISHIMA SHI,TSUTSUJIGAOKA,35.6580672,139.5752432
3516,1960022,TOKYO TO,AKISHIMA SHI,NAKAGAMICHO,35.711499,139.3767214
3517,1960002,TOKYO TO,AKISHIMA SHI,HAIJIMACHO,35.7078587,139.3396641
3518,1960031,TOKYO TO,AKISHIMA SHI,FUKUJIMACHO,35.6986774,139.3796482
3519,1960003,TOKYO TO,AKISHIMA SHI,MATSUBARACHO,34.8539456,135.6181549
3520,1960004,TOKYO TO,AKISHIMA SHI,MIDORICHO,35.71637375,139.5127410728496
3521,1960001,TOKYO TO,AKISHIMA SHI,MIHORICHO,35.7209095,139.3540492
3522,1960024,TOKYO TO,AKISHIMA SHI,MIYAZAWACHO,35.7033996,139.3631688
3523,1960021,TOKYO TO,AKISHIMA SHI,MUSASHINO,35.7174575,139.3775153
3524,1960035,TOKYO TO,AKISHIMA SHI,MOKUSEINOMORI,35.7122778,139.3886551
3525,1820000,TOKYO TO,CHOFU SHI,IKANIKEISAIGANAIBAAI,,
3526,1820004,TOKYO TO,CHOFU SHI,IRIMACHO,35.6551662,139.5903465
3527,1820035,TOKYO TO,CHOFU SHI,KAMIISHIWARA,35.6599567,139.5322465
3528,1820007,TOKYO TO,CHOFU SHI,KIKUNODAI,35.6527257,139.5692995
3529,1820022,TOKYO TO,CHOFU SHI,KOKURYOCHO,35.6452857,139.5584658
3530,1820026,TOKYO TO,CHOFU SHI,KOJIMACHO,35.6490782,139.5415642
3531,1820016,TOKYO TO,CHOFU SHI,SAZUMACHI,35.6608956,139.5526489
3532,1820014,TOKYO TO,CHOFU SHI,SHIBASAKI,35.6542424,139.5670439
3533,1820034,TOKYO TO,CHOFU SHI,SHIMOISHIWARA,35.6566175,139.539761
3534,1820012,TOKYO TO,CHOFU SHI,JINDAIJIHIGASHIMACHI,,
3535,1820013,TOKYO TO,CHOFU SHI,JINDAIJIMINAMIMACHI,,
3536,1820011,TOKYO TO,CHOFU SHI,JINDAIJIKITAMACHI,,
3537,1820017,TOKYO TO,CHOFU SHI,JINDAIJIMOTOMACHI,,
3538,1820002,TOKYO TO,CHOFU SHI,SENGAWACHO,,
3539,1820023,TOKYO TO,CHOFU SHI,SOMECHI,35.6376709,139.5599966
3540,1820025,TOKYO TO,CHOFU SHI,TAMAGAWA,35.5896908,139.6687943
3541,1820021,TOKYO TO,CHOFU SHI,CHOFUGAOKA,35.6543196,139.5476267
3542,1820036,TOKYO TO,CHOFU SHI,TOBITAKYU,35.6602111,139.5233698
3543,1820006,TOKYO TO,CHOFU SHI,NISHITSUTSUJIGAOKA,,
3544,1820032,TOKYO TO,CHOFU SHI,NISHIMACHI,35.7635451,139.770585
3545,1820031,TOKYO TO,CHOFU SHI,NOMIZU,35.6740889,139.5326673
3546,1820005,TOKYO TO,CHOFU SHI,HIGASHITSUTSUJIGAOKA,,
3547,1820033,TOKYO TO,CHOFU SHI,FUJIMICHO,35.6685275,139.3484614
3548,1820024,TOKYO TO,CHOFU SHI,FUDA,35.6498661,139.5517595
3549,1820001,TOKYO TO,CHOFU SHI,MIDORIGAOKA,35.6065599,139.6790149
3550,1820015,TOKYO TO,CHOFU SHI,YAGUMODAI,35.6544981,139.5519614
3551,1820003,TOKYO TO,CHOFU SHI,WAKABACHO,,
3552,1940000,TOKYO TO,MACHIDA SHI,IKANIKEISAIGANAIBAAI,,
3553,1940211,TOKYO TO,MACHIDA SHI,AIHARAMACHI,35.6054106,139.3299887
3554,1940023,TOKYO TO,MACHIDA SHI,ASAHIMACHI,35.5543011,139.4417436
3555,1950062,TOKYO TO,MACHIDA SHI,OKURAMACHI,,
3556,1940003,TOKYO TO,MACHIDA SHI,OGAWA,35.7374095,139.4635507
3557,1950064,TOKYO TO,MACHIDA SHI,ONOJIMACHI,,
3558,1940215,TOKYO TO,MACHIDA SHI,OYAMAGAOKA,35.5970326,139.3831393
3559,1940204,TOKYO TO,MACHIDA SHI,OYAMADASAKURADAI,,
3560,1940212,TOKYO TO,MACHIDA SHI,OYAMAMACHI,,
3561,1950072,TOKYO TO,MACHIDA SHI,KANAI,35.5766543,139.4606403
3562,1950071,TOKYO TO,MACHIDA SHI,KANAIMACHI,,
3563,1940012,TOKYO TO,MACHIDA SHI,KANAMORI,35.5364706,139.4519975
3564,1940015,TOKYO TO,MACHIDA SHI,KANAMORIHIGASHI,,
3565,1940201,TOKYO TO,MACHIDA SHI,KAMIOYAMADAMACHI,,
3566,1940037,TOKYO TO,MACHIDA SHI,KISONISHI,,
3567,1940036,TOKYO TO,MACHIDA SHI,KISOHIGASHI,,
3568,1940033,TOKYO TO,MACHIDA SHI,KISOMACHI,35.5612724,139.4300137
3569,1940014,TOKYO TO,MACHIDA SHI,KOGASAKA,35.544692,139.460359
3570,1940202,TOKYO TO,MACHIDA SHI,SHIMOYAMADAMACHI,,
3571,1950057,TOKYO TO,MACHIDA SHI,SHINKOJI,35.6021848,139.4643691
3572,1950051,TOKYO TO,MACHIDA SHI,SHINKOJIMACHI,,
3573,1940203,TOKYO TO,MACHIDA SHI,ZUSHIMACHI,,
3574,1940035,TOKYO TO,MACHIDA SHI,TADAO,35.5747677,139.4211477
3575,1940041,TOKYO TO,MACHIDA SHI,TAMAGAWAGAKUEN,35.564671,139.4628312
3576,1940001,TOKYO TO,MACHIDA SHI,TSUKUSHINO,35.5271513,139.484969
3577,1950061,TOKYO TO,MACHIDA SHI,TSURUKAWA,35.5831769,139.4820835
3578,1940004,TOKYO TO,MACHIDA SHI,TSURUMA,35.5037076,139.4758715
3579,1940213,TOKYO TO,MACHIDA SHI,TOKIWAMACHI,,
3580,1940021,TOKYO TO,MACHIDA SHI,NAKAMACHI,35.5515141,139.4472453
3581,1940044,TOKYO TO,MACHIDA SHI,NARUSE,35.5353877,139.4728465
3582,1940011,TOKYO TO,MACHIDA SHI,NARUSEGAOKA,35.5342012,139.4718748
3583,1940043,TOKYO TO,MACHIDA SHI,NARUSEDAI,35.5513977,139.4743928
3584,1940046,TOKYO TO,MACHIDA SHI,NISHINARUSE,,
3585,1940038,TOKYO TO,MACHIDA SHI,NEGISHI,35.575278,139.411728
3586,1940034,TOKYO TO,MACHIDA SHI,NEGISHIMACHI,,
3587,1950053,TOKYO TO,MACHIDA SHI,NOGAYA,35.6728409,139.5602659
3588,1950063,TOKYO TO,MACHIDA SHI,NOZUTAMACHI,35.585428,139.4471239
3589,1940013,TOKYO TO,MACHIDA SHI,HARAMACHIDA,35.5403943,139.4504211
3590,1940042,TOKYO TO,MACHIDA SHI,HIGASHITAMAGAWAGAKUEN,,
3591,1950056,TOKYO TO,MACHIDA SHI,HIROHAKAMA,35.5956263,139.465846
3592,1950052,TOKYO TO,MACHIDA SHI,HIROBAKAMAMACHI,,
3593,1940032,TOKYO TO,MACHIDA SHI,HOMMACHIDA,,
3594,1940031,TOKYO TO,MACHIDA SHI,MINAMIOYA,,
3595,1940002,TOKYO TO,MACHIDA SHI,MINAMITSUKUSHINO,,
3596,1940045,TOKYO TO,MACHIDA SHI,MINAMINARUSE,,
3597,1940005,TOKYO TO,MACHIDA SHI,MINAMIMACHIDA,35.5123626,139.4706903
3598,1950054,TOKYO TO,MACHIDA SHI,MIWAMACHI,,
3599,1950055,TOKYO TO,MACHIDA SHI,MIWAMIDORIYAMA,,
3600,1940022,TOKYO TO,MACHIDA SHI,MORINO,35.5506935,139.4376577
3601,1950073,TOKYO TO,MACHIDA SHI,YAKUSHIDAI,35.5804025,139.4542569
3602,1940214,TOKYO TO,MACHIDA SHI,YABEMACHI,35.5793921,139.403928
3603,1950075,TOKYO TO,MACHIDA SHI,YAMAZAKI,35.5687718,139.4288388
3604,1950074,TOKYO TO,MACHIDA SHI,YAMAZAKIMACHI,35.5761816,139.435463
3605,1840000,TOKYO TO,KOGANEI SHI,IKANIKEISAIGANAIBAAI,,
3606,1840002,TOKYO TO,KOGANEI SHI,KAJINOCHO,35.7084743,139.5294849
3607,1840005,TOKYO TO,KOGANEI SHI,SAKURACHO,35.7100127,139.5102789
3608,1840001,TOKYO TO,KOGANEI SHI,SEKINOCHO,35.7132624,139.5225557
3609,1840012,TOKYO TO,KOGANEI SHI,NAKACHO,35.7037986,139.5662633
3610,1840014,TOKYO TO,KOGANEI SHI,NUKUIMINAMICHO,35.6918669,139.4945842
3611,1840015,TOKYO TO,KOGANEI SHI,NUKUIKITAMACHI,35.7063837,139.4997821
3612,1840011,TOKYO TO,KOGANEI SHI,HIGASHICHO,35.7458383,139.5621267
3613,1840004,TOKYO TO,KOGANEI SHI,HONCHO,35.6961466,139.6768501
3614,1840013,TOKYO TO,KOGANEI SHI,MAEHARACHO,35.6921374,139.5130465
3615,1840003,TOKYO TO,KOGANEI SHI,MIDORICHO,35.7170478,139.5628232
3616,1870000,TOKYO TO,KODAIRA SHI,IKANIKEISAIGANAIBAAI,,
3617,1870001,TOKYO TO,KODAIRA SHI,ONUMACHO,,
3618,1870031,TOKYO TO,KODAIRA SHI,OGAWA HIGASHICHO,,
3619,1870035,TOKYO TO,KODAIRA SHI,OGAWA NISHIMACHI,,
3620,1870032,TOKYO TO,KODAIRA SHI,OGAWACHO,35.7302079,139.4648683
3621,1870043,TOKYO TO,KODAIRA SHI,GAKUEN HIGASHICHO,,
3622,1870045,TOKYO TO,KODAIRA SHI,GAKUEN NISHIMACHI,,
3623,1870044,TOKYO TO,KODAIRA SHI,KIHEICHO,,
3624,1870034,TOKYO TO,KODAIRA SHI,SAKAECHO,35.7141261,139.4250227
3625,1870023,TOKYO TO,KODAIRA SHI,JOSUISHIMMACHI,,
3626,1870022,TOKYO TO,KODAIRA SHI,JOSUIHONCHO,35.7173378,139.465149
3627,1870021,TOKYO TO,KODAIRA SHI,JOSUIMINAMICHO,,
3628,1870011,TOKYO TO,KODAIRA SHI,SUZUKICHO,,
3629,1870024,TOKYO TO,KODAIRA SHI,TAKANODAI,35.7233815,139.4613933
3630,1870025,TOKYO TO,KODAIRA SHI,TSUDAMACHI,,
3631,1870004,TOKYO TO,KODAIRA SHI,TENJINCHO,35.7307794,139.4920879
3632,1870033,TOKYO TO,KODAIRA SHI,NAKAJIMACHO,35.7298612,139.4321681
3633,1870042,TOKYO TO,KODAIRA SHI,NAKAMACHI,35.5515141,139.4472453
3634,1870002,TOKYO TO,KODAIRA SHI,HANAKOGANEI,35.7262884,139.5130062
3635,1870003,TOKYO TO,KODAIRA SHI,HANAKOGANEIMINAMICHO,,
3636,1870041,TOKYO TO,KODAIRA SHI,MISONOCHO,,
3637,1870012,TOKYO TO,KODAIRA SHI,MIYUKICHO,,
3638,1870013,TOKYO TO,KODAIRA SHI,MEGURITACHO,,
3639,1910000,TOKYO TO,HINO SHI,IKANIKEISAIGANAIBAAI,,
3640,1910065,TOKYO TO,HINO SHI,ASAHIGAOKA,35.7343367,139.6754457
3641,1910022,TOKYO TO,HINO SHI,ARAI,35.7136788,139.6670016
3642,1910021,TOKYO TO,HINO SHI,ISHIDA,,
3643,1910061,TOKYO TO,HINO SHI,OSAKAUE,,
3644,1910034,TOKYO TO,HINO SHI,OCHIKAWA,,
3645,1910014,TOKYO TO,HINO SHI,KAMIDA,,
3646,1910015,TOKYO TO,HINO SHI,KAWABEHORINOCHI,,
3647,1910001,TOKYO TO,HINO SHI,SAKAEMACHI,,
3648,1910063,TOKYO TO,HINO SHI,SAKURAMACHI,35.6267153,139.64004739417192
3649,1910023,TOKYO TO,HINO SHI,SHIMODA,35.555663949999996,139.7105904208511
3650,1910002,TOKYO TO,HINO SHI,SHIMMACHI,35.6317241,139.6453688
3651,1910016,TOKYO TO,HINO SHI,SHIMMEI,35.6527957,139.7401068
3652,1910031,TOKYO TO,HINO SHI,TAKAHATA,35.6612775,139.4152095
3653,1910062,TOKYO TO,HINO SHI,TAMADAIRA,35.666588399999995,139.38075525987162
3654,1910051,TOKYO TO,HINO SHI,TOYODA(OAZA),,
3655,1910053,TOKYO TO,HINO SHI,TOYODA(CHOME),,
3656,1910055,TOKYO TO,HINO SHI,NISHIHIRAYAMA,,
3657,1910052,TOKYO TO,HINO SHI,HIGASHITOYODA,,
3658,1910054,TOKYO TO,HINO SHI,HIGASHIHIRAYAMA,,
3659,1910012,TOKYO TO,HINO SHI,HINO,35.6610715,139.4147051
3660,1910003,TOKYO TO,HINO SHI,HINODAI,35.6703704,139.3748593
3661,1910011,TOKYO TO,HINO SHI,HINOHOMMACHI,,
3662,1910043,TOKYO TO,HINO SHI,HIRAYAMA,35.7047949,139.76629635
3663,1910064,TOKYO TO,HINO SHI,FUJIMACHI,35.7308267,139.5638206
3664,1910042,TOKYO TO,HINO SHI,HODOKUBO,35.6552865,139.4108303
3665,1910024,TOKYO TO,HINO SHI,MANGANJI,35.6712772,139.4200659
3666,1910032,TOKYO TO,HINO SHI,MISAWA,35.7223261,139.6927361
3667,1910041,TOKYO TO,HINO SHI,MINAMIDAIRA,35.6551434,139.3925488
3668,1910013,TOKYO TO,HINO SHI,MIYA,35.7497013,139.7081367
3669,1910033,TOKYO TO,HINO SHI,MOGUSA,35.64887975,139.42039626049086
3670,1890000,TOKYO TO,HIGASHIMURAYAMA SHI,IKANIKEISAIGANAIBAAI,,
3671,1890002,TOKYO TO,HIGASHIMURAYAMA SHI,AOBACHO,,
3672,1890001,TOKYO TO,HIGASHIMURAYAMA SHI,AKITSUCHO,35.7723998,139.4807638
3673,1890011,TOKYO TO,HIGASHIMURAYAMA SHI,ONTACHO,,
3674,1890003,TOKYO TO,HIGASHIMURAYAMA SHI,KUMEGAWACHO,35.7720643,139.4777415
3675,1890013,TOKYO TO,HIGASHIMURAYAMA SHI,SAKAECHO,35.7141261,139.4250227
3676,1890021,TOKYO TO,HIGASHIMURAYAMA SHI,SUWACHO,35.710899,139.704493
3677,1890026,TOKYO TO,HIGASHIMURAYAMA SHI,TAMAKOCHO,,
3678,1890022,TOKYO TO,HIGASHIMURAYAMA SHI,NOGUCHICHO,,
3679,1890012,TOKYO TO,HIGASHIMURAYAMA SHI,HAGIYAMACHO,,
3680,1890024,TOKYO TO,HIGASHIMURAYAMA SHI,FUJIMICHO,35.6960112,139.3990041
3681,1890014,TOKYO TO,HIGASHIMURAYAMA SHI,HONCHO,35.7002737,139.5064494
3682,1890023,TOKYO TO,HIGASHIMURAYAMA SHI,MISUMICHO,,
3683,1890025,TOKYO TO,HIGASHIMURAYAMA SHI,MEGURITACHO,,
3684,1850000,TOKYO TO,KOKUBUNJI SHI,IKANIKEISAIGANAIBAAI,,
3685,1850024,TOKYO TO,KOKUBUNJI SHI,IZUMICHO,35.7669048,139.7007048
3686,1850001,TOKYO TO,KOKUBUNJI SHI,KITAMACHI,35.7627489,139.6580597
3687,1850004,TOKYO TO,KOKUBUNJI SHI,SHIMMACHI,35.6317241,139.6453688
3688,1850036,TOKYO TO,KOKUBUNJI SHI,TAKAGICHO,35.6594734,139.7190027
3689,1850003,TOKYO TO,KOKUBUNJI SHI,TOKURA,35.7137557,139.1986304
3690,1850033,TOKYO TO,KOKUBUNJI SHI,NAITO,35.6796377,139.77345696274338
3691,1850005,TOKYO TO,KOKUBUNJI SHI,NAMIKICHO,,
3692,1850013,TOKYO TO,KOKUBUNJI SHI,NISHIKOIGAKUBO,35.7043436,139.4667632
3693,1850035,TOKYO TO,KOKUBUNJI SHI,NISHIMACHI,,
3694,1850023,TOKYO TO,KOKUBUNJI SHI,NISHIMOTOMACHI,35.6900612,139.46926719605955
3695,1850034,TOKYO TO,KOKUBUNJI SHI,HIKARICHO,,
3696,1850014,TOKYO TO,KOKUBUNJI SHI,HIGASHIKOIGAKUBO,,
3697,1850002,TOKYO TO,KOKUBUNJI SHI,HIGASHITOKURA,,
3698,1850022,TOKYO TO,KOKUBUNJI SHI,HIGASHIMOTOMACHI,,
3699,1850032,TOKYO TO,KOKUBUNJI SHI,HIYOSHICHO,,
3700,1850031,TOKYO TO,KOKUBUNJI SHI,FUJIMOTO,35.7492937,139.6825612
3701,1850011,TOKYO TO,KOKUBUNJI SHI,HONDA,35.7071175,139.4815393
3702,1850012,TOKYO TO,KOKUBUNJI SHI,HONCHO,35.6961466,139.6768501
3703,1850021,TOKYO TO,KOKUBUNJI SHI,MINAMICHO,35.7260784,139.5481238
3704,1860000,TOKYO TO,KUNITACHI SHI,IKANIKEISAIGANAIBAAI,,
3705,1860013,TOKYO TO,KUNITACHI SHI,AOYAGI,35.733624,139.7587983
3706,1860014,TOKYO TO,KUNITACHI SHI,ISHIDA,,
3707,1860012,TOKYO TO,KUNITACHI SHI,IZUMI,35.6728468,139.6566523
3708,1860001,TOKYO TO,KUNITACHI SHI,KITA,35.755838,139.736687
3709,1860004,TOKYO TO,KUNITACHI SHI,NAKA,35.6394632,139.6110682
3710,1860005,TOKYO TO,KUNITACHI SHI,NISHI,35.6598747,139.7234825
3711,1860002,TOKYO TO,KUNITACHI SHI,HIGASHI,35.6918214,139.7235119
3712,1860003,TOKYO TO,KUNITACHI SHI,FUJIMIDAI,35.7359523,139.6300042
3713,1860015,TOKYO TO,KUNITACHI SHI,YAGAWA,35.6850975,139.4312938
3714,1860011,TOKYO TO,KUNITACHI SHI,YAHO,35.6813966,139.4466084
3715,1970000,TOKYO TO,FUSSA SHI,IKANIKEISAIGANAIBAAI,,
3716,1970024,TOKYO TO,FUSSA SHI,USHIHAMA,35.7346115,139.3336014
3717,1970012,TOKYO TO,FUSSA SHI,KAMIDAIRA,35.7524897,139.3261673
3718,1970005,TOKYO TO,FUSSA SHI,KITADENEN,,
3719,1970003,TOKYO TO,FUSSA SHI,KUMAGAWA,35.7284457,139.3354073
3720,1970002,TOKYO TO,FUSSA SHI,KUMAGAWANINOMIYA,,
3721,1970023,TOKYO TO,FUSSA SHI,SHIMO,35.7779045,139.7325256
3722,1970021,TOKYO TO,FUSSA SHI,HIGASHICHO,35.7458383,139.5621267
3723,1970011,TOKYO TO,FUSSA SHI,FUSSA,35.737188,139.334682
3724,1970014,TOKYO TO,FUSSA SHI,FUSSANINOMIYA,,
3725,1970022,TOKYO TO,FUSSA SHI,HONCHO,35.6961466,139.6768501
3726,1970004,TOKYO TO,FUSSA SHI,MINAMIDENEN,,
3727,1970013,TOKYO TO,FUSSA SHI,MUSASHINODAI,35.6642284,139.5109606
3728,1970001,TOKYO TO,FUSSA SHI,YOKOTAKICHINAI,,
3729,2010000,TOKYO TO,KOMAE SHI,IKANIKEISAIGANAIBAAI,,
3730,2010003,TOKYO TO,KOMAE SHI,IZUMIHONCHO,,
3731,2010015,TOKYO TO,KOMAE SHI,INOGATA,34.1908303,139.1195406
3732,2010005,TOKYO TO,KOMAE SHI,IWADO MINAMI,35.625958499999996,139.59004005273437
3733,2010004,TOKYO TO,KOMAE SHI,IWADO KITA,,
3734,2010016,TOKYO TO,KOMAE SHI,KOMAIMACHI,,
3735,2010012,TOKYO TO,KOMAE SHI,NAKAIZUMI,,
3736,2010011,TOKYO TO,KOMAE SHI,NISHIIZUMI,,
3737,2010001,TOKYO TO,KOMAE SHI,NISHINOGAWA,,
3738,2010014,TOKYO TO,KOMAE SHI,HIGASHIIZUMI,,
3739,2010002,TOKYO TO,KOMAE SHI,HIGASHINOGAWA,,
3740,2010013,TOKYO TO,KOMAE SHI,MOTOIZUMI,,
3741,2070000,TOKYO TO,HIGASHIYAMATO SHI,IKANIKEISAIGANAIBAAI,,
3742,2070033,TOKYO TO,HIGASHIYAMATO SHI,IMOKUBO,35.7560128,139.4128877
3743,2070023,TOKYO TO,HIGASHIYAMATO SHI,KAMIKITADAI,35.7458788,139.4158005
3744,2070011,TOKYO TO,HIGASHIYAMATO SHI,KIYOHARA,,
3745,2070002,TOKYO TO,HIGASHIYAMATO SHI,KOHAN,,
3746,2070022,TOKYO TO,HIGASHIYAMATO SHI,SAKURAGAOKA,35.6449951,139.6319336
3747,2070003,TOKYO TO,HIGASHIYAMATO SHI,SAYAMA,35.702425,139.6363909
3748,2070004,TOKYO TO,HIGASHIYAMATO SHI,SHIMIZU,35.7097124,139.616505
3749,2070012,TOKYO TO,HIGASHIYAMATO SHI,SHIMBORI,35.703629,139.891421
3750,2070032,TOKYO TO,HIGASHIYAMATO SHI,ZOSHIKI,35.5500415,139.7152021
3751,2070005,TOKYO TO,HIGASHIYAMATO SHI,TAKAGI,51.2234982,6.7878273
3752,2070021,TOKYO TO,HIGASHIYAMATO SHI,TATENO,35.7181729,139.5810586
3753,2070001,TOKYO TO,HIGASHIYAMATO SHI,TAMAKO,35.7132174,139.5413289
3754,2070015,TOKYO TO,HIGASHIYAMATO SHI,CHUO,35.666255,139.775565
3755,2070016,TOKYO TO,HIGASHIYAMATO SHI,NAKAHARA,35.6648817,139.5746696
3756,2070031,TOKYO TO,HIGASHIYAMATO SHI,NARAHASHI,,
3757,2070014,TOKYO TO,HIGASHIYAMATO SHI,NANGAI,,
3758,2070013,TOKYO TO,HIGASHIYAMATO SHI,MUKOHARA,35.7291911,139.7252859
3759,2040000,TOKYO TO,KIYOSE SHI,IKANIKEISAIGANAIBAAI,,
3760,2040002,TOKYO TO,KIYOSE SHI,ASAHIGAOKA,35.7343367,139.6754457
3761,2040024,TOKYO TO,KIYOSE SHI,UMEZONO,35.7123843,139.7963354
3762,2040013,TOKYO TO,KIYOSE SHI,KAMIKIYOTO,,
3763,2040001,TOKYO TO,KIYOSE SHI,SHITAJUKU,,
3764,2040011,TOKYO TO,KIYOSE SHI,SHIMOKIYOTO,,
3765,2040023,TOKYO TO,KIYOSE SHI,TAKEOKA,,
3766,2040012,TOKYO TO,KIYOSE SHI,NAKAKIYOTO,,
3767,2040003,TOKYO TO,KIYOSE SHI,NAKAZATO,35.7368679,139.7495701
3768,2040004,TOKYO TO,KIYOSE SHI,NOSHIO,,
3769,2040022,TOKYO TO,KIYOSE SHI,MATSUYAMA,35.542443,139.4482264
3770,2040021,TOKYO TO,KIYOSE SHI,MOTOMACHI,34.7546325,139.3548425
3771,2030000,TOKYO TO,HIGASHIKURUME SHI,IKANIKEISAIGANAIBAAI,,
3772,2030001,TOKYO TO,HIGASHIKURUME SHI,UENOHARA,35.6790298,139.2628655
3773,2030021,TOKYO TO,HIGASHIKURUME SHI,GAKUENCHO,,
3774,2030003,TOKYO TO,HIGASHIKURUME SHI,KANAYAMACHO,,
3775,2030051,TOKYO TO,HIGASHIKURUME SHI,KOYAMA,35.7110548,139.7399191
3776,2030052,TOKYO TO,HIGASHIKURUME SHI,SAIWAICHO,35.7260987,139.4241644
3777,2030043,TOKYO TO,HIGASHIKURUME SHI,SHIMOSATO,35.7551014,139.5067138
3778,2030013,TOKYO TO,HIGASHIKURUME SHI,SHINKAWACHO,,
3779,2030002,TOKYO TO,HIGASHIKURUME SHI,SHINHOCHO,,
3780,2030012,TOKYO TO,HIGASHIKURUME SHI,SENGENCHO,35.6847616,139.4961189
3781,2030011,TOKYO TO,HIGASHIKURUME SHI,DAIMONCHO,,
3782,2030033,TOKYO TO,HIGASHIKURUME SHI,TAKIYAMA,35.7632866,139.2940577
3783,2030054,TOKYO TO,HIGASHIKURUME SHI,CHUOCHO,,
3784,2030041,TOKYO TO,HIGASHIKURUME SHI,NOBIDOME,,
3785,2030042,TOKYO TO,HIGASHIKURUME SHI,HACHIMANCHO,35.6678257,139.4896683
3786,2030004,TOKYO TO,HIGASHIKURUME SHI,HIKAWADAI,35.7498601,139.6650785
3787,2030014,TOKYO TO,HIGASHIKURUME SHI,HIGASHIHONCHO,,
3788,2030022,TOKYO TO,HIGASHIKURUME SHI,HIBARIGAOKADANCHI,,
3789,2030053,TOKYO TO,HIGASHIKURUME SHI,HONCHO,35.6961466,139.6768501
3790,2030032,TOKYO TO,HIGASHIKURUME SHI,MAESAWA,35.7487742,139.5146584
3791,2030023,TOKYO TO,HIGASHIKURUME SHI,MINAMISAWA,35.7418341,139.2134161
3792,2030031,TOKYO TO,HIGASHIKURUME SHI,MINAMICHO,35.7260784,139.5481238
3793,2030044,TOKYO TO,HIGASHIKURUME SHI,YANAGIKUBO,35.6904655,139.6192694
3794,2030034,TOKYO TO,HIGASHIKURUME SHI,YAYOI,35.7055919,139.7204007
3795,2080000,TOKYO TO,MUSASHIMURAYAMA SHI,IKANIKEISAIGANAIBAAI,,
3796,2080023,TOKYO TO,MUSASHIMURAYAMA SHI,INADAIRA,,
3797,2080022,TOKYO TO,MUSASHIMURAYAMA SHI,ENOKI,35.6583926,139.6030684
3798,2080013,TOKYO TO,MUSASHIMURAYAMA SHI,OMINAMI,,
